skill_name,skill_category,skill_aliases
Payroll Management,Finance & Accounts,payroll management
Payroll Management Management,Finance & Accounts,"payroll management,payroll management management,payroll management basic"
Payroll Management Management,Finance & Accounts,"payroll management,payroll management management,payroll management advanced"
Payroll Management Management,Finance & Accounts,"payroll management,payroll management management,payroll management professional"
Payroll Management Management,Finance & Accounts,"payroll management,payroll management management,payroll management expert"
Payroll Management Management,Finance & Accounts,"payroll management,payroll management management,payroll management lead"
Payroll Management Management,Finance & Accounts,"payroll management,payroll management management,payroll management senior"
Payroll Management Operations,Finance & Accounts,"payroll management,payroll management operations,payroll management basic"
Payroll Management Operations,Finance & Accounts,"payroll management,payroll management operations,payroll management advanced"
Payroll Management Operations,Finance & Accounts,"payroll management,payroll management operations,payroll management professional"
Payroll Management Operations,Finance & Accounts,"payroll management,payroll management operations,payroll management expert"
Payroll Management Operations,Finance & Accounts,"payroll management,payroll management operations,payroll management lead"
Payroll Management Operations,Finance & Accounts,"payroll management,payroll management operations,payroll management senior"
Payroll Management Strategy,Finance & Accounts,"payroll management,payroll management strategy,payroll management basic"
Payroll Management Strategy,Finance & Accounts,"payroll management,payroll management strategy,payroll management advanced"
Payroll Management Strategy,Finance & Accounts,"payroll management,payroll management strategy,payroll management professional"
Payroll Management Strategy,Finance & Accounts,"payroll management,payroll management strategy,payroll management expert"
Payroll Management Strategy,Finance & Accounts,"payroll management,payroll management strategy,payroll management lead"
Payroll Management Strategy,Finance & Accounts,"payroll management,payroll management strategy,payroll management senior"
Payroll Management Planning,Finance & Accounts,"payroll management,payroll management planning,payroll management basic"
Payroll Management Planning,Finance & Accounts,"payroll management,payroll management planning,payroll management advanced"
Payroll Management Planning,Finance & Accounts,"payroll management,payroll management planning,payroll management professional"
Payroll Management Planning,Finance & Accounts,"payroll management,payroll management planning,payroll management expert"
Payroll Management Planning,Finance & Accounts,"payroll management,payroll management planning,payroll management lead"
Payroll Management Planning,Finance & Accounts,"payroll management,payroll management planning,payroll management senior"
Payroll Management Execution,Finance & Accounts,"payroll management,payroll management execution,payroll management basic"
Payroll Management Execution,Finance & Accounts,"payroll management,payroll management execution,payroll management advanced"
Payroll Management Execution,Finance & Accounts,"payroll management,payroll management execution,payroll management professional"
Payroll Management Execution,Finance & Accounts,"payroll management,payroll management execution,payroll management expert"
Payroll Management Execution,Finance & Accounts,"payroll management,payroll management execution,payroll management lead"
